"id","prob"
1,0.0864415511766939
2,0.0433333843841348
3,0.129831143398542
4,0.0405716020902879
5,0.0414656730733795
6,0.0543460198870235
7,0.0492853624822747
8,0.060001165833001
9,0.035385152093854
10,0.0373635423927535
11,0.0519327041868927
12,0.0431490710949251
13,0.0939152586389671
14,0.0615014724742782
15,0.0291232311517291
16,0.0384683301734049
17,0.0498824071425822
18,0.0381581140349203
19,0.0552425597513264
20,0.0518733374543197
21,0.0441891902647105
22,0.0814041061199034
23,0.0625091763159976
24,0.060001165833001
25,0.0442598698356658
26,0.0574518534043598
27,0.0947733324329973
28,0.160212272924628
29,0.155791649944717
30,0.0336179912421729
31,0.0473757860638211
32,0.114250040060485
33,0.0609869150257397
34,0.0418452275837248
35,0.0500533608932286
36,0.0498621907912814
37,0.130321360439645
38,0.151055631543629
39,0.0841271864433665
40,0.0506602648525766
41,0.0514572200363601
42,0.0547731538751753
43,0.0523001157267854
44,0.031650615968542
45,0.0462105818609378
46,0.0335954826800956
47,0.0787363673314288
48,0.0529046449919622
49,0.0617899382347567
50,0.0814293867825522
51,0.136375876392533
52,0.0583535691506085
53,0.0396230672741582
54,0.0520821026945929
55,0.0493136607951315
56,0.0818730860698456
57,0.0234348423717428
58,0.0330013077882919
59,0.0565249480940245
60,0.0732567470018363
61,0.0565249480940245
62,0.0532572169327962
63,0.0584417210772686
64,0.0484287981564823
65,0.0486323800066091
66,0.151965433248322
67,0.0704190540831301
68,0.0479465579601633
69,0.0451685716868901
70,0.0398059981204804
71,0.0330776641184255
72,0.0489891459981524
73,0.0500533608932286
74,0.032570509052038
75,0.0509074759016824
76,0.0405758311600238
77,0.0486899802868512
78,0.0426501490950282
79,0.047944177488973
80,0.0342597932404658
81,0.0551971708627969
82,0.0549759768255627
83,0.0477227363374136
84,0.0410547593285431
85,0.0296323403810791
86,0.0478956344446895
87,0.0563161783466619
88,0.163267767787891
89,0.0525834219356366
90,0.0796220384607478
91,0.0641282957498558
92,0.0531828673700995
93,0.0567526244214711
94,0.0468277717420259
95,0.0546409416293246
96,0.0527443193710316
97,0.0505897247378896
98,0.034319360945581
99,0.0318833930337069
100,0.140475691083414
101,0.0485056075632504
102,0.0327873861577724
103,0.051801634610152
104,0.0803794893201707
105,0.0363844555217194
106,0.0514509479921995
107,0.0517819633481183
108,0.0462546457855398
109,0.0972282749191139
110,0.0556584461728998
111,0.0448345160524141
112,0.057895149705119
113,0.0203414118459478
114,0.0555357605199842
115,0.0518822160167209
116,0.0559637339645988
117,0.0462105818609378
118,0.0501678284961176
119,0.0528223503623576
120,0.0449586234294991
121,0.0558765116947461
122,0.0442433492670543
123,0.0520821026945929
124,0.0576833980018502
125,0.0517655128208947
126,0.0365908691880612
127,0.0393795903474788
128,0.138077816784858
129,0.0479465579601633
130,0.050422971627359
131,0.0228574338122313
132,0.0322837899288008
