"id","prob"
1,0.214208149950288
2,0.102563621722709
3,0.287562902825602
4,0.103965933425716
5,0.096666553260018
6,0.13318335360893
7,0.126056356375274
8,0.145445013894077
9,0.084826462657967
10,0.0897013963264584
11,0.140324554150571
12,0.0999681545897725
13,0.220552941781659
14,0.159264399195244
15,0.0717724785771092
16,0.0914755485567513
17,0.12372550419708
18,0.0914897863841204
19,0.139433253329121
20,0.12150151074287
21,0.102952063646547
22,0.213648737909237
23,0.149517204749514
24,0.145445013894077
25,0.12109129615814
26,0.140131541205475
27,0.216343066784763
28,0.32427012157737
29,0.329057027953159
30,0.0836587195520955
31,0.109652431796495
32,0.24452211402145
33,0.147480253814022
34,0.09965054471132
35,0.12760273272097
36,0.117556079721578
37,0.293392083852849
38,0.329996797277306
39,0.20967622017279
40,0.125247384980402
41,0.130917386952041
42,0.134054134439163
43,0.131156620433772
44,0.083871641266062
45,0.117575852912453
46,0.0834812719957077
47,0.207847605832775
48,0.135041299211565
49,0.147850108040928
50,0.204331411066807
51,0.297032862857828
52,0.141822562755333
53,0.0925699848284869
54,0.128509868567609
55,0.122304626579994
56,0.205215131031014
57,0.0528640380388993
58,0.0794333926671842
59,0.138181276563048
60,0.195740504549997
61,0.138181276563048
62,0.131224595611052
63,0.140581778701109
64,0.123770237177289
65,0.112098906193117
66,0.311499273714406
67,0.189117550872451
68,0.121327590594006
69,0.114870287053312
70,0.0928315516734249
71,0.0822440204526401
72,0.123660860669074
73,0.12760273272097
74,0.079973938581969
75,0.128095352502181
76,0.104071223902594
77,0.124359992352976
78,0.0989459046553783
79,0.122847379988284
80,0.0818510400867497
81,0.134803673504843
82,0.134711217388505
83,0.12099644105834
84,0.0915916307231223
85,0.0714892284774561
86,0.119314895377229
87,0.137509957493067
88,0.340448970910211
89,0.131776278071124
90,0.200453235580757
91,0.163980993347306
92,0.130697206756121
93,0.138275733692335
94,0.119792489047782
95,0.133811111956084
96,0.142017520173508
97,0.124740569238732
98,0.0825078549676453
99,0.0792525609386397
100,0.304937139372817
101,0.11980920908401
102,0.0787008131448105
103,0.127903307973987
104,0.201451957348583
105,0.0847903474037135
106,0.126785277087973
107,0.127105361958555
108,0.126106744713375
109,0.220340526073229
110,0.134783695095305
111,0.113617759733714
112,0.151135310067192
113,0.0461103753662866
114,0.135709409529299
115,0.137181913160282
116,0.146425064144366
117,0.117575852912453
118,0.123787434328311
119,0.129558381923765
120,0.114554464236419
121,0.136620270175131
122,0.112913422032382
123,0.128509868567609
124,0.140227114567199
125,0.127645086441252
126,0.0807586445603112
127,0.092418244257583
128,0.30591858338263
129,0.121327590594006
130,0.124907057677383
131,0.0472722932235184
132,0.0775284181948717
133,0.132389546166279
134,0.0524886796337923
135,0.126098271013845
136,0.0928268440272282
137,0.135437875894876
138,0.208395853818613
139,0.124740569238732
140,0.114005155777733
141,0.12760273272097
142,0.0804604854087734
143,0.109318971971783
144,0.0867537328909233
